appointment_id,date,client_id,gender,age,style,price,artist,location
A00128,2022-02-15,C00128,F,32,Fineline,229,monsternarii,London-UK
A00129,2022-02-16,C00129,F,24,Fineline,200,monsternarii,London-UK
A00130,2022-02-16,C00130,M,23,Blackwork,496,monsternarii,London-UK
A00131,2022-02-16,C00131,F,23,Fineline,194,monsternarii,London-UK
A00132,2022-02-16,C00132,F,27,Fineline,193,monsternarii,London-UK
A00133,2022-02-17,C00133,F,26,Blackwork,446,monsternarii,London-UK
A00134,2022-02-17,C00134,F,26,Fineline,181,monsternarii,London-UK
A00135,2022-02-17,C00135,M,23,Blackwork,496,monsternarii,London-UK
A00136,2022-02-17,C00136,F,22,Fineline,191,monsternarii,London-UK
A00137,2022-02-18,C00137,F,27,Fineline,232,monsternarii,London-UK
A00138,2022-02-18,C00138,F,35,Blackwork,334,monsternarii,London-UK
A00139,2022-02-18,C00139,F,29,Fineline,239,monsternarii,London-UK
A00140,2022-02-18,C00140,F,36,Fineline,236,monsternarii,London-UK
A00141,2022-02-19,C00141,F,26,Fineline,240,monsternarii,London-UK
A00142,2022-02-19,C00142,F,28,Fineline,192,monsternarii,London-UK
A00143,2022-02-19,C00143,F,40,Fineline,185,monsternarii,London-UK
A00144,2022-02-19,C00144,F,37,Fineline,236,monsternarii,London-UK
A00145,2022-02-22,C00145,F,40,Fineline,216,monsternarii,London-UK
A00146,2022-02-22,C00146,F,36,Fineline,224,monsternarii,London-UK
A00147,2022-02-22,C00147,F,21,Fineline,200,monsternarii,London-UK
A00148,2022-02-22,C00148,F,29,Fineline,239,monsternarii,London-UK
A00149,2022-02-23,C00149,F,32,Fineline,214,monsternarii,London-UK
A00150,2022-02-23,C00150,F,30,Blackwork,385,monsternarii,London-UK
A00151,2022-02-23,C00151,F,21,Fineline,180,monsternarii,London-UK
A00152,2022-02-23,C00152,F,26,Fineline,199,monsternarii,London-UK
A00153,2022-02-24,C00153,F,26,Fineline,208,monsternarii,London-UK
A00154,2022-02-24,C00154,F,27,Fineline,182,monsternarii,London-UK
A00155,2022-02-24,C00155,F,33,Fineline,220,monsternarii,London-UK
A00156,2022-02-24,C00156,F,21,Fineline,215,monsternarii,London-UK
A00157,2022-02-25,C00157,F,33,Fineline,237,monsternarii,London-UK
A00158,2022-02-25,C00158,F,28,Blackwork,342,monsternarii,London-UK
A00159,2022-02-25,C00159,F,31,Fineline,233,monsternarii,London-UK
A00160,2022-02-25,C00160,F,22,Fineline,228,monsternarii,London-UK
A00161,2022-02-26,C00161,F,25,Fineline,217,monsternarii,London-UK
A00162,2022-02-26,C00162,F,31,Fineline,202,monsternarii,London-UK
A00163,2022-02-26,C00163,F,35,Fineline,214,monsternarii,London-UK
A00164,2022-02-26,C00164,F,25,Blackwork,408,monsternarii,London-UK
A00165,2022-03-01,C00165,F,35,Fineline,203,monsternarii,London-UK
A00166,2022-03-01,C00166,M,26,Fineline,208,monsternarii,London-UK
A00167,2022-03-01,C00167,M,34,Blackwork,414,monsternarii,London-UK
A00168,2022-03-01,C00168,F,40,Fineline,199,monsternarii,London-UK
A00169,2022-03-02,C00169,F,21,Fineline,201,monsternarii,London-UK
A00170,2022-03-02,C00170,F,37,Fineline,213,monsternarii,London-UK
A00171,2022-03-02,C00171,F,20,Blackwork,486,monsternarii,London-UK
A00172,2022-03-02,C00172,F,39,Fineline,221,monsternarii,London-UK
A00173,2022-03-03,C00173,F,24,Fineline,204,monsternarii,London-UK
A00174,2022-03-03,C00174,F,30,Fineline,219,monsternarii,London-UK
A00175,2022-03-03,C00175,F,37,Fineline,180,monsternarii,London-UK
A00176,2022-03-03,C00176,F,21,Fineline,233,monsternarii,London-UK
A00177,2022-03-04,C00177,M,39,Fineline,187,monsternarii,London-UK
A00178,2022-03-04,C00178,F,21,Fineline,194,monsternarii,London-UK
A00179,2022-03-04,C00179,F,35,Blackwork,350,monsternarii,London-UK
A00180,2022-03-04,C00180,F,36,Fineline,199,monsternarii,London-UK
A00181,2022-03-05,C00181,F,24,Blackwork,401,monsternarii,London-UK
A00182,2022-03-05,C00182,F,39,Fineline,226,monsternarii,London-UK
A00183,2022-03-05,C00183,F,27,Fineline,224,monsternarii,London-UK
A00184,2022-03-05,C00184,F,35,Fineline,213,monsternarii,London-UK
A00185,2022-03-08,C00185,F,21,Fineline,234,monsternarii,London-UK
A00186,2022-03-08,C00186,F,26,Fineline,210,monsternarii,London-UK
A00187,2022-03-08,C00187,F,35,Fineline,183,monsternarii,London-UK
A00188,2022-03-08,C00188,F,27,Blackwork,429,monsternarii,London-UK
A00189,2022-03-09,C00189,M,39,Blackwork,312,monsternarii,London-UK
A00190,2022-03-09,C00190,F,21,Fineline,225,monsternarii,London-UK
A00191,2022-03-09,C00191,F,33,Fineline,219,monsternarii,London-UK
A00192,2022-03-09,C00192,F,38,Blackwork,317,monsternarii,London-UK
A00193,2022-03-10,C00193,M,29,Fineline,189,monsternarii,London-UK
A00194,2022-03-10,C00194,F,28,Fineline,195,monsternarii,London-UK
A00195,2022-03-10,C00195,F,31,Fineline,213,monsternarii,London-UK
A00196,2022-03-10,C00196,F,32,Fineline,207,monsternarii,London-UK
A00197,2022-03-11,C00197,M,38,Fineline,229,monsternarii,London-UK
A00198,2022-03-11,C00198,F,31,Fineline,237,monsternarii,London-UK
A00199,2022-03-11,C00199,F,38,Fineline,194,monsternarii,London-UK
A00200,2022-03-11,C00200,F,22,Fineline,228,monsternarii,London-UK
A00201,2022-03-12,C00201,F,28,Fineline,216,monsternarii,London-UK
A00202,2022-03-12,C00202,F,39,Fineline,209,monsternarii,London-UK
A00203,2022-03-12,C00203,F,32,Blackwork,493,monsternarii,London-UK
A00204,2022-03-12,C00204,F,29,Fineline,225,monsternarii,London-UK
A00205,2022-03-15,C00205,F,23,Fineline,225,monsternarii,London-UK
A00206,2022-03-15,C00206,M,39,Fineline,234,monsternarii,London-UK
A00207,2022-03-15,C00207,F,33,Fineline,187,monsternarii,London-UK
A00208,2022-03-15,C00208,F,22,Fineline,221,monsternarii,London-UK
A00209,2022-03-16,C00209,F,35,Fineline,209,monsternarii,London-UK
A00210,2022-03-16,C00210,F,33,Fineline,201,monsternarii,London-UK
A00211,2022-03-16,C00211,F,26,Fineline,230,monsternarii,London-UK
A00212,2022-03-16,C00212,M,36,Blackwork,422,monsternarii,London-UK
A00213,2022-03-17,C00213,F,30,Fineline,214,monsternarii,London-UK
A00214,2022-03-17,C00214,F,40,Blackwork,330,monsternarii,London-UK
A00215,2022-03-17,C00215,M,23,Blackwork,401,monsternarii,London-UK
A00216,2022-03-17,C00216,M,31,Fineline,210,monsternarii,London-UK
A00217,2022-03-18,C00217,F,24,Fineline,209,monsternarii,London-UK
A00218,2022-03-18,C00218,F,33,Fineline,195,monsternarii,London-UK
A00219,2022-03-18,C00219,M,28,Fineline,193,monsternarii,London-UK
A00220,2022-03-18,C00220,F,26,Fineline,195,monsternarii,London-UK
A00221,2022-03-19,C00221,F,27,Fineline,234,monsternarii,London-UK
A00222,2022-03-19,C00222,M,25,Blackwork,454,monsternarii,London-UK
A00223,2022-03-19,C00223,F,34,Fineline,182,monsternarii,London-UK
A00224,2022-03-19,C00224,F,28,Fineline,225,monsternarii,London-UK
A00225,2022-03-22,C00225,F,40,Fineline,207,monsternarii,London-UK
A00226,2022-03-22,C00226,F,20,Fineline,201,monsternarii,London-UK
A00227,2022-03-22,C00227,F,20,Blackwork,315,monsternarii,London-UK
A00228,2022-03-22,C00228,F,35,Fineline,205,monsternarii,London-UK
A00229,2022-03-23,C00229,M,29,Blackwork,301,monsternarii,London-UK
A00230,2022-03-23,C00230,F,33,Fineline,209,monsternarii,London-UK
A00231,2022-03-23,C00231,F,32,Fineline,207,monsternarii,London-UK
A00232,2022-03-23,C00232,F,37,Fineline,190,monsternarii,London-UK
A00233,2022-03-24,C00233,F,28,Fineline,210,monsternarii,London-UK
A00234,2022-03-24,C00234,F,40,Fineline,232,monsternarii,London-UK
A00235,2022-03-24,C00235,M,37,Fineline,200,monsternarii,London-UK
A00236,2022-03-24,C00236,F,20,Fineline,192,monsternarii,London-UK
A00237,2022-03-25,C00237,F,28,Fineline,238,monsternarii,London-UK
A00238,2022-03-25,C00238,F,32,Fineline,224,monsternarii,London-UK
A00239,2022-03-25,C00239,F,23,Blackwork,364,monsternarii,London-UK
A00240,2022-03-25,C00240,F,30,Fineline,231,monsternarii,London-UK
A00241,2022-03-26,C00241,F,27,Fineline,193,monsternarii,London-UK
A00242,2022-03-26,C00242,F,35,Fineline,207,monsternarii,London-UK
A00243,2022-03-26,C00243,M,26,Blackwork,304,monsternarii,London-UK
A00244,2022-03-26,C00244,M,24,Fineline,208,monsternarii,London-UK
A00245,2022-03-29,C00245,F,28,Fineline,229,monsternarii,London-UK
A00246,2022-03-29,C00246,F,37,Fineline,219,monsternarii,London-UK
A00247,2022-03-29,C00247,F,28,Fineline,236,monsternarii,London-UK
A00248,2022-03-29,C00248,M,38,Fineline,226,monsternarii,London-UK
A00249,2022-03-30,C00249,F,22,Fineline,221,monsternarii,London-UK
A00250,2022-03-30,C00250,F,33,Fineline,200,monsternarii,London-UK
A00251,2022-03-30,C00251,F,21,Fineline,212,monsternarii,London-UK
A00252,2022-03-30,C00252,F,38,Blackwork,417,monsternarii,London-UK
A00253,2022-03-31,C00253,F,34,Fineline,233,monsternarii,London-UK
A00254,2022-03-31,C00254,F,39,Fineline,208,monsternarii,London-UK
A00255,2022-03-31,C00255,F,20,Fineline,197,monsternarii,London-UK
A00256,2022-03-31,C00256,F,21,Fineline,220,monsternarii,London-UK
A00257,2022-04-01,C00257,M,27,Fineline,207,monsternarii,London-UK
A00258,2022-04-01,C00258,F,25,Fineline,209,monsternarii,London-UK
A00259,2022-04-01,C00259,F,24,Fineline,182,monsternarii,London-UK
A00260,2022-04-01,C00260,F,28,Fineline,211,monsternarii,London-UK
A00261,2022-04-02,C00261,F,33,Blackwork,408,monsternarii,London-UK
A00262,2022-04-02,C00262,F,33,Blackwork,349,monsternarii,London-UK
A00263,2022-04-02,C00263,F,28,Fineline,189,monsternarii,London-UK
A00264,2022-04-02,C00264,F,26,Fineline,231,monsternarii,London-UK
A00265,2022-04-05,C00265,M,26,Fineline,199,monsternarii,London-UK
A00266,2022-04-05,C00266,F,28,Fineline,202,monsternarii,London-UK
A00267,2022-04-05,C00267,F,25,Blackwork,407,monsternarii,London-UK
A00268,2022-04-05,C00268,F,36,Fineline,236,monsternarii,London-UK
A00269,2022-04-06,C00269,F,31,Fineline,227,monsternarii,London-UK
A00270,2022-04-06,C00270,F,31,Fineline,232,monsternarii,London-UK
A00271,2022-04-06,C00271,M,24,Fineline,237,monsternarii,London-UK
A00272,2022-04-06,C00272,M,29,Fineline,235,monsternarii,London-UK
A00273,2022-04-07,C00273,F,20,Blackwork,403,monsternarii,London-UK
A00274,2022-04-07,C00274,F,22,Fineline,234,monsternarii,London-UK
A00275,2022-04-07,C00275,F,30,Fineline,228,monsternarii,London-UK
A00276,2022-04-07,C00276,F,30,Blackwork,489,monsternarii,London-UK
A00277,2022-04-08,C00277,F,39,Blackwork,481,monsternarii,London-UK
A00278,2022-04-08,C00278,F,36,Fineline,224,monsternarii,London-UK
A00279,2022-04-08,C00279,F,20,Fineline,196,monsternarii,London-UK
A00280,2022-04-08,C00280,F,34,Fineline,213,monsternarii,London-UK
A00281,2022-04-09,C00281,F,32,Fineline,229,monsternarii,London-UK
A00282,2022-04-09,C00282,F,25,Fineline,208,monsternarii,London-UK
A00283,2022-04-09,C00283,F,22,Fineline,233,monsternarii,London-UK
A00284,2022-04-09,C00284,F,30,Fineline,212,monsternarii,London-UK
A00285,2022-04-12,C00285,F,37,Fineline,217,monsternarii,London-UK
A00286,2022-04-12,C00286,F,30,Fineline,218,monsternarii,London-UK
A00287,2022-04-12,C00287,F,25,Blackwork,393,monsternarii,London-UK
A00288,2022-04-12,C00288,F,39,Fineline,212,monsternarii,London-UK
A00289,2022-04-13,C00289,M,20,Blackwork,478,monsternarii,London-UK
A00290,2022-04-13,C00290,F,22,Fineline,189,monsternarii,London-UK
A00291,2022-04-13,C00291,F,23,Blackwork,392,monsternarii,London-UK
A00292,2022-04-13,C00292,M,32,Fineline,217,monsternarii,London-UK
A00293,2022-04-14,C00293,M,31,Fineline,227,monsternarii,London-UK
A00294,2022-04-14,C00294,M,32,Fineline,181,monsternarii,London-UK
A00295,2022-04-14,C00295,F,26,Blackwork,471,monsternarii,London-UK
A00296,2022-04-14,C00296,F,24,Fineline,230,monsternarii,London-UK
A00297,2022-04-15,C00297,F,39,Fineline,224,monsternarii,London-UK
A00298,2022-04-15,C00298,F,38,Fineline,239,monsternarii,London-UK
A00299,2022-04-15,C00299,F,26,Fineline,227,monsternarii,London-UK
A00300,2022-04-15,C00300,M,23,Blackwork,385,monsternarii,London-UK
A00301,2022-04-16,C00301,F,36,Fineline,198,monsternarii,London-UK
A00302,2022-04-16,C00302,F,23,Fineline,222,monsternarii,London-UK
A00303,2022-04-16,C00303,F,32,Fineline,213,monsternarii,London-UK
A00304,2022-04-16,C00304,F,34,Blackwork,351,monsternarii,London-UK
A00305,2022-04-19,C00305,F,30,Fineline,215,monsternarii,London-UK
A00306,2022-04-19,C00306,F,35,Fineline,200,monsternarii,London-UK
A00307,2022-04-19,C00307,F,32,Fineline,189,monsternarii,London-UK
A00308,2022-04-19,C00308,F,40,Fineline,240,monsternarii,London-UK
A00309,2022-04-20,C00309,F,34,Fineline,212,monsternarii,London-UK
A00310,2022-04-20,C00310,F,35,Blackwork,488,monsternarii,London-UK
A00311,2022-04-20,C00311,M,25,Fineline,223,monsternarii,London-UK
A00312,2022-04-20,C00312,F,31,Blackwork,476,monsternarii,London-UK
A00313,2022-04-21,C00313,M,25,Fineline,207,monsternarii,London-UK
A00314,2022-04-21,C00314,F,21,Fineline,231,monsternarii,London-UK
A00315,2022-04-21,C00315,F,38,Fineline,220,monsternarii,London-UK
A00316,2022-04-21,C00316,F,28,Fineline,211,monsternarii,London-UK
A00317,2022-04-22,C00317,F,20,Blackwork,322,monsternarii,London-UK
A00318,2022-04-22,C00318,M,31,Fineline,211,monsternarii,London-UK
A00319,2022-04-22,C00319,F,23,Blackwork,449,monsternarii,London-UK
A00320,2022-04-22,C00320,F,22,Fineline,188,monsternarii,London-UK
A00321,2022-04-23,C00321,F,28,Fineline,230,monsternarii,London-UK
A00322,2022-04-23,C00322,M,38,Fineline,213,monsternarii,London-UK
A00323,2022-04-23,C00323,F,21,Fineline,239,monsternarii,London-UK
A00324,2022-04-23,C00324,F,34,Fineline,223,monsternarii,London-UK
A00325,2022-04-26,C00325,F,35,Blackwork,316,monsternarii,London-UK
A00326,2022-04-26,C00326,F,38,Fineline,196,monsternarii,London-UK
A00327,2022-04-26,C00327,M,39,Fineline,214,monsternarii,London-UK
A00328,2022-04-26,C00328,F,20,Fineline,225,monsternarii,London-UK
A00329,2022-04-27,C00329,F,40,Fineline,199,monsternarii,London-UK
A00330,2022-04-27,C00330,M,31,Fineline,216,monsternarii,London-UK
A00331,2022-04-27,C00331,F,25,Fineline,193,monsternarii,London-UK
A00332,2022-04-27,C00332,F,24,Fineline,211,monsternarii,London-UK
A00333,2022-04-28,C00333,F,38,Blackwork,393,monsternarii,London-UK
A00334,2022-04-28,C00334,F,22,Blackwork,393,monsternarii,London-UK
A00335,2022-04-28,C00335,F,32,Fineline,218,monsternarii,London-UK
A00336,2022-04-28,C00336,F,25,Fineline,236,monsternarii,London-UK
A00337,2022-04-29,C00337,F,27,Fineline,233,monsternarii,London-UK
A00338,2022-04-29,C00338,F,28,Blackwork,352,monsternarii,London-UK
A00339,2022-04-29,C00339,F,30,Fineline,214,monsternarii,London-UK
A00340,2022-04-29,C00340,F,26,Fineline,227,monsternarii,London-UK
A00341,2022-04-30,C00341,F,29,Fineline,217,monsternarii,London-UK
A00342,2022-04-30,C00342,F,33,Fineline,213,monsternarii,London-UK
A00343,2022-04-30,C00343,F,34,Fineline,188,monsternarii,London-UK
A00344,2022-04-30,C00344,F,37,Fineline,232,monsternarii,London-UK
A00345,2022-05-03,C00345,F,27,Fineline,236,monsternarii,London-UK
A00346,2022-05-03,C00346,F,26,Fineline,195,monsternarii,London-UK
A00347,2022-05-03,C00347,F,29,Fineline,188,monsternarii,London-UK
A00348,2022-05-03,C00348,M,37,Fineline,181,monsternarii,London-UK
A00349,2022-05-04,C00349,F,31,Fineline,207,monsternarii,London-UK
A00350,2022-05-04,C00350,F,27,Fineline,191,monsternarii,London-UK
A00351,2022-05-04,C00351,M,31,Fineline,230,monsternarii,London-UK
A00352,2022-05-04,C00352,M,28,Fineline,240,monsternarii,London-UK
A00353,2022-05-05,C00353,F,31,Fineline,231,monsternarii,London-UK
A00354,2022-05-05,C00354,F,20,Fineline,180,monsternarii,London-UK
A00355,2022-05-05,C00355,F,29,Fineline,225,monsternarii,London-UK
A00356,2022-05-05,C00356,F,37,Fineline,195,monsternarii,London-UK
A00357,2022-05-06,C00357,F,24,Fineline,235,monsternarii,London-UK
A00358,2022-05-06,C00358,F,27,Fineline,217,monsternarii,London-UK
A00359,2022-05-06,C00359,F,36,Blackwork,367,monsternarii,London-UK
A00360,2022-05-06,C00360,F,29,Fineline,182,monsternarii,London-UK
A00361,2022-05-07,C00361,F,27,Blackwork,473,monsternarii,London-UK
A00362,2022-05-07,C00362,F,29,Fineline,226,monsternarii,London-UK
A00363,2022-05-07,C00363,F,38,Fineline,232,monsternarii,London-UK
A00364,2022-05-07,C00364,F,39,Blackwork,439,monsternarii,London-UK
A00365,2022-05-10,C00365,M,24,Fineline,225,monsternarii,London-UK
A00366,2022-05-10,C00366,F,27,Blackwork,421,monsternarii,London-UK
A00367,2022-05-10,C00367,F,27,Fineline,225,monsternarii,London-UK
A00368,2022-05-10,C00368,M,40,Fineline,197,monsternarii,London-UK
A00369,2022-05-11,C00369,F,40,Fineline,231,monsternarii,London-UK
A00370,2022-05-11,C00370,F,34,Fineline,212,monsternarii,London-UK
A00371,2022-05-11,C00371,M,24,Blackwork,347,monsternarii,London-UK
A00372,2022-05-11,C00372,F,23,Blackwork,311,monsternarii,London-UK
A00373,2022-05-12,C00373,F,25,Fineline,192,monsternarii,London-UK
A00374,2022-05-12,C00374,F,39,Fineline,184,monsternarii,London-UK
A00375,2022-05-12,C00375,F,21,Fineline,180,monsternarii,London-UK
A00376,2022-05-12,C00376,F,23,Fineline,186,monsternarii,London-UK
A00377,2022-05-13,C00377,F,40,Fineline,209,monsternarii,London-UK
A00378,2022-05-13,C00378,F,36,Fineline,196,monsternarii,London-UK
A00379,2022-05-13,C00379,M,22,Fineline,232,monsternarii,London-UK
A00380,2022-05-13,C00380,F,32,Fineline,222,monsternarii,London-UK
A00381,2022-05-14,C00381,F,40,Fineline,231,monsternarii,London-UK
A00382,2022-05-14,C00382,F,30,Fineline,191,monsternarii,London-UK
A00383,2022-05-14,C00383,F,27,Fineline,235,monsternarii,London-UK
A00384,2022-05-14,C00384,M,22,Fineline,231,monsternarii,London-UK
A00385,2022-05-17,C00385,F,40,Blackwork,364,monsternarii,London-UK
A00386,2022-05-17,C00386,F,35,Fineline,194,monsternarii,London-UK
A00387,2022-05-17,C00387,F,37,Blackwork,390,monsternarii,London-UK
A00388,2022-05-17,C00388,F,30,Blackwork,462,monsternarii,London-UK
A00389,2022-05-18,C00389,F,29,Blackwork,329,monsternarii,London-UK
A00390,2022-05-18,C00390,F,30,Fineline,239,monsternarii,London-UK
A00391,2022-05-18,C00391,F,39,Fineline,239,monsternarii,London-UK
A00392,2022-05-18,C00392,F,39,Fineline,193,monsternarii,London-UK
A00393,2022-05-19,C00393,F,23,Blackwork,331,monsternarii,London-UK
A00394,2022-05-19,C00394,F,39,Fineline,223,monsternarii,London-UK
A00395,2022-05-19,C00395,F,31,Fineline,239,monsternarii,London-UK
A00396,2022-05-19,C00396,F,22,Fineline,196,monsternarii,London-UK
A00397,2022-05-20,C00397,F,20,Fineline,216,monsternarii,London-UK
A00398,2022-05-20,C00398,F,27,Fineline,230,monsternarii,London-UK
A00399,2022-05-20,C00399,F,24,Fineline,201,monsternarii,London-UK
A00400,2022-05-20,C00400,F,31,Blackwork,345,monsternarii,London-UK
A00401,2022-05-21,C00401,F,29,Fineline,192,monsternarii,London-UK
A00402,2022-05-21,C00402,F,27,Fineline,229,monsternarii,London-UK
A00403,2022-05-21,C00403,F,22,Fineline,238,monsternarii,London-UK
A00404,2022-05-21,C00404,F,34,Fineline,232,monsternarii,London-UK
A00405,2022-05-24,C00405,F,40,Fineline,233,monsternarii,London-UK
A00406,2022-05-24,C00406,F,21,Blackwork,370,monsternarii,London-UK
A00407,2022-05-24,C00407,F,34,Fineline,206,monsternarii,London-UK
A00408,2022-05-24,C00408,F,31,Fineline,218,monsternarii,London-UK
A00409,2022-05-25,C00409,F,29,Fineline,208,monsternarii,London-UK
A00410,2022-05-25,C00410,F,34,Fineline,219,monsternarii,London-UK
A00411,2022-05-25,C00411,F,35,Blackwork,481,monsternarii,London-UK
A00412,2022-05-25,C00412,F,26,Fineline,188,monsternarii,London-UK
A00413,2022-05-26,C00413,F,24,Fineline,240,monsternarii,London-UK
A00414,2022-05-26,C00414,F,35,Fineline,219,monsternarii,London-UK
A00415,2022-05-26,C00415,F,36,Blackwork,492,monsternarii,London-UK
A00416,2022-05-26,C00416,F,20,Fineline,236,monsternarii,London-UK
A00417,2022-05-27,C00417,F,32,Fineline,225,monsternarii,London-UK
A00418,2022-05-27,C00418,M,34,Fineline,191,monsternarii,London-UK
A00419,2022-05-27,C00419,F,20,Fineline,199,monsternarii,London-UK
A00420,2022-05-27,C00420,F,27,Blackwork,339,monsternarii,London-UK
A00421,2022-05-28,C00421,F,35,Fineline,195,monsternarii,London-UK
A00422,2022-05-28,C00422,F,39,Fineline,208,monsternarii,London-UK
A00423,2022-05-28,C00423,F,28,Fineline,199,monsternarii,London-UK
A00424,2022-05-28,C00424,F,25,Blackwork,390,monsternarii,London-UK
A00425,2022-05-31,C00425,F,30,Fineline,207,monsternarii,London-UK
A00426,2022-05-31,C00426,F,33,Fineline,196,monsternarii,London-UK
A00427,2022-05-31,C00427,F,29,Blackwork,319,monsternarii,London-UK
A00428,2022-05-31,C00428,F,33,Fineline,192,monsternarii,London-UK
A00429,2022-06-01,C00429,F,21,Fineline,180,monsternarii,London-UK
A00430,2022-06-01,C00430,M,32,Fineline,192,monsternarii,London-UK
A00431,2022-06-01,C00431,F,39,Fineline,200,monsternarii,London-UK
A00432,2022-06-01,C00432,M,36,Blackwork,440,monsternarii,London-UK
